premise,hypothesis,label
"Các đơn vị nhà nước trên địa bàn làm việc tại nhà, chỉ đến cơ quan trong trường hợp thật sự cần thiết như trực chiến đấu, trực cơ quan, trực phòng chống dịch...","Đảm bảo sức khỏe của người dân, các bác sĩ vẫn sẽ phải tham gia các buổi trực phòng chống dịch.",1
"""Mọi người nói với tôi có thể mòng biển quá đói vì trong thời gian phong tỏa, trên phố không có nhiều rác cho chúng sục sạo.",Mòng biển là sinh vật sống trên mặt đất.,2
Đây là lần đầu tiên sản phẩm mật ong Việt Nam có nguy cơ bị Mỹ điều tra biện pháp phòng vệ thương mại.,Mật ong Mỹ bị điều tra về biện pháp phòng vệ thương mại.,2
"Những mẫu đồng hồ Hàn Quốc Julius phù hợp cho nữ nhân viên văn phòng, sinh viên, doanh nhân... trong độ tuổi 18-40 tuổi, cỡ tay trung bình.",Đồng hồ Julius hướng đến người dùng nữ dưới 40 trên 18.,0
Các giao dịch trên được thực hiện theo kế hoạch có sẵn.,Tiến trình mua bán đi theo hướng đụng đâu đánh đó.,2
"Chuẩn bị bước vào mùa hè, bạn có thể tham khảo một số máy làm mát từng được nhiều người chọn mua trong thời gian qua trên Shop VnExpress.",Shop VnExpress chỉ bán duy nhất những sản phẩm máy làm mát.,2
"Từ ngày 22/5, thánh lễ hàng ngày tại Nhà thờ Chánh toà Đức Bà Sài Gòn sẽ được phát trực tuyến để mọi tín hữu (người theo đạo Công giáo) có thể hiệp thông trong bầu khí gia đình.",Tín hữu theo đạo Công giáo phải hiệp thông trực tuyến.,2
"Tại đại hội, ngân hàng cũng đã thông qua việc tăng vốn điều lệ lên 8.564 tỷ đồng qua hình thức trả cổ tức bằng cổ phiếu, chào bán cổ phiếu ra công chúng cho cổ đông hiện hữu và chào bán riêng lẻ.",Ngân hàng chào bán cổ phần làm cho sự phát triển tăng trưởng của ngân hàng bền vững nhưng chậm rãi nên ngân hàng đã phải mở rộng bán cho nhiều người.,1
"Theo Sina, những ý kiến công kích Trương Quốc Lập xuất phát từ tâm lý ác cảm với giới giải trí của một bộ phận người Trung Quốc, sau khi Trịnh Sảng lộ cát-xê 160 triệu nhân dân tệ (24,6 triệu USD) cho 77 ngày đóng phim truyền hình Thiện nữ u hồn.","Trịnh Sảng cho 160 triệu nhân dân tệ (24,6 triệu USD) do đóng phim truyền hình Thiện nữ u hồn cho người nghèo.",1
"Giáo sư Teo Yik Ying, Trưởng khoa Y tế công cộng Saw Swee Hock, cho biết quá trình lây truyền Covid-19 chủ yếu xảy ra qua các giọt bắn và bề mặt.",Trưởng khoa Y tế công cộng Saw Swee Hock biết sự lây truyền Covid-19 chủ yếu ở đâu.,0
"Raptor vẫn nhập khẩu từ Thái Lan thay vì lắp ráp trong nước như Ranger tiêu chuẩn, vì vậy mẫu bán tải hiệu suất cao trở nên khan hàng.",Raptor là loại xe bán tải.,0
"Các khu, điểm du lịch được phép hoạt động cần đảm bảo đầy đủ biện pháp phòng chống Covid-19, đặc biệt là kiểm tra việc thực hiện đeo khẩu trang, giữ khoảng cách nơi công cộng.",Không bắt buộc việc đeo khẩu trang tới các điểm du lịch còn hoạt động.,2
"Ngày 16/3, Bộ Giáo dục và Đào tạo cho biết học sinh đã học chương trình giáo dục phổ thông có thể đăng ký dự thi môn tiếng Hàn để xét tốt nghiệp THPT, xét tuyển trình độ cao đẳng ngành giáo dục mầm non và đại học.",Nếu muốn xét tuyển ngành giáo dục thì thí sinh bắt buộc phải tốt nghiệm cấp 3.,0
"Theo tiếp viên người Mỹ Linda Ferguson, người có kinh nghiệm bay 24 năm trên bầu trời, cho biết đây lại là bộ phận bẩn nhất trên máy bay.","Theo tiếp viên người Mỹ Linda Ferguson, vị trí xa lối đi thường không được vệ sinh sạch sẽ.",0
"Ngoài mái chữ V, kiến trúc sư bố trí mái hiên xung quanh sân nhà như lớp rào bảo vệ sự riêng tư cho công trình.",Ngôi nhà chỉ được lợp 1 loại mái đó chính là mái hiên xung quan sân nhà.,2
"Ngày 6/5, Minh, ngụ Đồng Tháp, bị Công an huyện Long Thành tạm giữ hình sự về hành vi Cướp tài sản.",Minh sẽ bị xét xử theo quy định của pháp luật.,0
"Ông Nguyễn Trí Dũng, Giám đốc Trung Tâm Kiểm soát Bệnh tật (HCDC), cho biết tàu chở gạo của chủ tàu người Việt Nam hoạt động trong vùng biển Ấn Độ và Panama từ tháng 2 đến giữa tháng 5.",Từ tháng 2 đến giữa tháng 5 là mùa thu hoạch của lúa gạo nên các đoàn tàu hoạt động rất nhiều trong vùng biển Ấn Độ và Panama.,1
"Độc giả may mắn nhất trong đợt bốc thăm trúng thưởng lần 3 ngày 29/3 là Nguyễn Trung Hưng, đến từ TP Bắc Giang, nhận một voucher nghỉ dưỡng 3 ngày 2 đêm, trên toàn hệ thống khách sạn Mường Thanh tại Việt Nam.",Nguyễn Trung Hưng sử dụng voucher nghỉ dưỡng 3 ngày 2 đêm tại khách sạn Mường Thanh Đà Nẵng.,1
"Lãnh đạo Palau có chuyến thăm Đài Loan vào ngày 28/3 để thiết lập hành lang du lịch an toàn (hay ""bong bóng du lịch"") giữa hai bên nhằm thúc đẩy lại ngành du lịch.",Lãnh đạo Palau và Đài Loan gặp nhau tại Paris nhằm thiết lập hành lang du lịch cho cả 3 nước,2
"Tổng thống Palau gặp mặt lãnh đạo Đài Loan Thái Anh Văn, cùng tham gia sự kiện quảng bá du lịch Palau cũng như tham quan các công ty đóng tàu và nuôi trồng thủy sản.",Tổng thống Palau và lãnh đạo Đài Loan Thái Anh Văn tham gia sự kiện riêng lẻ để quảng bá du lịch,2
"Bộ Y tế đánh giá diễn biến Covid-19 đang hết sức phức tạp, xuất hiện nhiều chùm ca nhiễm trong cộng đồng tại nhiều địa phương.",Tình hình dịch bệnh đang vào cao điểm,0
"""Man Utd thay tới 10 vị trí đá chính.",Man Utd không thay đổi các cầu thủ ở vị trí dự bị.,1
"Trong khi đó, quốc lộ 1 đoạn qua tỉnh Hà Tĩnh có mật độ phương tiện rất lớn, hiện bắt đầu bị xuống cấp, thường xuyên phải duy tu, sửa chữa.",Tỉnh Hà Tĩnh là 1 tỉnh của đất nước Trung Quốc.,2
"Đây là mùa thứ hai Conte dẫn dắt Inter, sau mùa giải họ về nhì với một điểm ít hơn chính Juventus.","Vào mùa thứ nhất, tuy Inter - được dẫn dắt bởi Conte - thua Juventus với số điểm khá ít nhưng Inter đã giành được chiến thắng vị trí quán quân.",1
"Thành tích tốt nhất của Fernandes trong một mùa là 33 bàn trên mọi đấu trường mùa 2018-2019, khi còn chơi cho Sporting Lisbon.","Sau chiến thắng 2018-2019, Fernandes xin rời Sporting Lisbon.",1
"Để tăng sản lượng iPhone 12, Foxconn đã tăng tiền thưởng lên 1.158 USD cho công nhân nhà máy Trịnh Châu, nếu đáp ứng đủ các điều kiện của công ty.",Công nhân nhà máy Trịnh Châu nếu đáp ứng đủ các điều kiện của Foxconn sẽ được nhận 1.158 CAD tiền thưởng.,2
Việc Man Utd thay 10 cầu thủ đá chính khi tiếp Leicester đã được HLV Ole Gunnar Solskjaer giải thích sau trận với lý do bảo toàn lực lượng.,HLV Ole Gunnar Solskjaer làm ngơ trước những câu hỏi xoay quanh việc thay đổi đội hình của Man Utd.,2
"Như vậy, từ ngày 5/5 đến nay, Bắc Ninh ghi nhận 336 trường hợp dương tính, trong đó 14 ca chưa định mã số bệnh nhân",Bắc Ninh có thêm 336 bệnh nhân bị bệnh.,0
"Theo giới quan sát, động thái mới cho thấy chính quyền Biden đang tiếp tục củng cố quan điểm cứng rắn với Huawei.",Chính quyền Mỹ và Huawei có mối quan hệ không tốt.,0
"Ngoài số nhà được rao bán 1 euro, số còn lại đắt hơn nhưng cũng chỉ từ 4.000 đến 5.000 euro.",Nhà cao tầng và nhà 1 tầng là 2 loại nhà được đăng bán.,1
"Chị sở hữu khu vườn nhiều năm trước, khi ở ẩn nuôi con.","Đã lâu về trước, chị từng ở ẩn để tập trung vào con cái.",0
Đội kiểm soát cá sấu ở vườn quốc gia Kakadu đang tìm kiếm con cá sấu gây ra tai nạn.,"Theo đội kiểm soát cá sấu ở vườn quốc gia Kakadu, con cá sấu gây ra tai nạn rất nghiêm trọng và đang được tìm kiếm.",1
Phó chủ nhiệm Ủy ban Văn hóa Giáo dục Thanh niên Thiếu niên Nhi đồng Phạm Tất Thắng được điều động giữ chức Phó Ban Dân vận Trung ương.,Phạm Tất Thắng chưa từng có kinh nghiệm lãnh đạo.,2
"Sân bay quốc tế Baiyu Quảng Châu trở thành phi trường bận rộn nhất thế giới năm 2020, theo số liệu sơ bộ của Hội đồng Sân bay Quốc tế (ACI) công bố vào 23/4.",Một sân bay ở Thượng Hải được ACI đánh giá là bận rộn nhất thế giới trong năm 2020.,2
"Theo đó, giai đoạn 2021 - 2025 Bộ Khoa học và Công nghệ phối hợp cùng Quảng Bình tập trung 9 nội dung nghiên cứu lớn.",Bộ Khoa học và Công nghệ phối hợp thành công cùng Quảng Bình thực hiện 9 nội dung nghiên cứu lớn.,1
"Hành vi của Quân bị bé trai 11 tuổi, con chủ nhà, phát hiện.",Quân đã bị bắt quả tang.,0
"Ngoài diễn xuất, Zendaya gây ấn tượng bằng gu mặc đa dạng, được Vogue đặt biệt danh ""Cô nàng thiên biến vạn hóa"".","Ngoài diễn xuất, Zendaya còn được Vogue đặt biệt danh ""Cô nàng thiên biến vạn hóa"".",1
"Trường có tổng diện tích hơn 50.000m2, sở hữu cơ sở vật chất hiện đại với hệ thống toà nhà điều hành và phân khu học bộ hiện đại.",Nơi dạy học có mô hình giảng dạy tiên tiến và quy mô lớn.,0
"Tỉnh Ninh Bình đề xuất quy hoạch sân bay tại huyện Yên Khánh, Kim Sơn.",Để quy hoanh một khu vực rộng lớn để xây sân bay không dễ nên đã tốn nhiều hơn thời gian dự kiến ban đầu.,1
Nhu cầu thép tăng mạnh trên toàn cầu trong bối cảnh kinh tế đang dần hồi phục.,"Khi kinh tế ngày càng hồi phục, nhu cầu về thép không hề bị ảnh hưởng.",2
"Các công trình bị mối xông ở các vị trí chịu lực như cột, kèo, xiên, cấu kiện, cửa, vách, trần, sàn gỗ, hoành phi... gây hư hỏng, mất an toàn và mỹ quan.",Các loài côn trùng thường được nuôi ở các công trình cỗ nhằm tăng tính thẩm mỹ cho công trình.,2
"Ngoài các sản phẩm trên, bạn có thể tìm thấy nhiều dòng sản phẩm hàng hiệu, chính hãng khác giúp chăm sóc da tại Shop VnExpress.","Dòng sản phẩm hàng hiệu thường thì có mức giá rất rẻ, thấp.",2
"Trung tâm Kiểm soát Bệnh tật (CDC) tỉnh Hà Nam sáng 16/5 ghi nhận 4 ca dương tính nCoV ở xã Công Lý, huyện Lý Nhân, chưa rõ nguồn lây.","Sáng 16/5, Hà Nam có 4 F0.",0
Quyết định được tòa đưa ra sau khi nhận định cấp sơ thẩm đã xử đúng pháp luật.,Toà thực hiện đúng theo quy định của pháp luật.,0
"17h ngày 12/5, Mai Hải Đăng, học sinh lớp 6 trường Phổ thông Dân tộc bán trú Tiểu học và Trung học số 1 Kim Thủy, huyện Lệ Thủy, cùng anh trai xuống tắm ở đoạn sông gần cầu Chu Kê, cạnh đường mòn Hồ Chí Minh.",Hai anh em của Đăng chiều ngày 12 tháng 5 đã tắm gần đường Đường Sơn.,0
"Tại Cảng hàng không quốc tế Tân Sơn Nhất, bên cạnh việc thông báo, nhắc nhở hành khách khai báo y tế, nơi đây đã lắp bổ sung máy soi chiếu an ninh, tránh tình trạng ùn tắc tại cửa kiểm tra an ninh.",Khu vực kiểm tra an ninh tại sân bay có mã SGN được trang bị thêm cơ sở vật chất.,0
"Bà mong rằng ở cương vị mới, ông Thắng sẽ tiếp tục phát huy năng lực, sở trường và kinh nghiệm để cùng với tập thể Ban Dân vận Trung ương hoàn thành nhiệm vụ.",Ông Thắng đã được thăng chức lên cương vị mới ở Ban Dân vận Trung ương.,1
"Đẩy được hai nạn nhân vào bờ an toàn thì Tuấn kiệt sức, rồi chìm dần xuống nước sâu.",Do chìm dần xuống nước sâu nên hai nạn nhân vào bờ an toàn.,2
Hành động này của Courtois trở thành điều khó tha thứ với người hâm mộ Chelsea.,Khán giả Chelsea không chắc việc bỏ qua việc làm của Courtois.,0
Danh sách Top 10 sẽ được lựa chọn dựa trên số lượt bình chọn của độc giả (30%) từ ngày 26/4 đến 14/5 và điểm chấm của Ban giám khảo (70%).,Chỉ có độc giả là bên duy nhất ảnh hưởng đến kết quả của cuộc thi này.,2
"Chức vô địch của Inter chấm dứt chín năm liền Juventus đoạt Scudetto, trong khi cựu vương này lại đang phải tranh vị trí trong top 4.",Inter đã thành công trong việc bảo vệ Scudetto suốt 1 thập kỉ kém 1 năm.,0
"Du khách chỉ cần tải về, không cần khai báo đăng nhập khi xem thông tin, hình ảnh; chỉ cần đăng nhập khi đặt các dịch vụ trên app.",Du khách cần cung cấp một số thông tin cần thiết khi đặt các dịch vụ trên app.,0
"Một kilogram bã mía chưa sấy có thể làm ra 5 chiếc khẩu trang ba lớp, lọc được bụi, chống tia UV nhờ có thêm lớp kitin và nano bạc.",Xác cây mía có thể dùng để làm khẩu trang có chất lượng rất tốt.,0
